Job Title,Location,Company,Link
Senior Firmware Engineer,"Mumbai, Maharashtra, India (On-site)",Monalisa Group of Services,https://www.linkedin.com/jobs/view/3740067331/?eBP=CwEAAAGLQr-4cF70HcRvLTlR6LJVgvYZZBubfve_YoYKREOPXUifQ6RLxb5yJIaSs5Q2ebhk5Fj_w1IDUlHezf34C2CyAnkRCJ0yBOK9Yz85kTnyVFj4ZnqtcAbuBDLpT_PdBbAilS8C-mx86Bv7DNYFiOYLw1Hn_8ZuL26vCrmJhvS0O90jlEWdG-_LM3bjeNlvky4iepf8KIJkKL8LMgUB7ivrnsQZxeO8lwYiO0Uc_indPWyv2nQTmjt3WHP4fXwHBvu8NOgqF9RsV5GS0rMmw1dvl_bddq_1_aiGnQNrSWcX4BEj85o-2SwpBwEvGM_bUU4KMV9KjUZ_X2CF4VSKcyoTEl0gGg6A2CzAovKPQvsr8WuuSoC2AEuAa7s6QrojB1FuIROF&refId=5s4mMBV73Na5hZCIEsYqgw%3D%3D&trackingId=g6gL7PFMEFddranyZu%2Bl8A%3D%3D&trk=flagship3_search_srp_jobs
PHP Developer,"Hyderabad, Telangana, India (On-site)",Ideagen,https://www.linkedin.com/jobs/view/3680329681/?eBP=CwEAAAGLQr-4cPhrmyxWR00-Dm9t7dQx-qplDYIrvcpTDVYk5Z44lwzLlr7rf_jssvMjVd594BcsaBhoGLetwDiP9XjwmqVau0qOLn90LhwbUIFNnXgYR9EAvcaSMgrgdVz8h1FKDnCXMZCuRjuvjTeWFs9Wfl4xegqMlW6lwWbtgq4uuvQXncs8teaSlEeIn1II0mq7ZqMGK_RRh8MfOQe5EbfyDO0Y7Rjf_oviddYXvtWbvfv1EAklZ8O2VjcRlVCGiGwoFGKjUopq2KQTbigaRuXswfTLQ99Oa7Gy7bwqnBq0xhxp2g7fJwzr3001YfI7b4bIs-puiYSlRKsFw--GbbB6s-34xkf3&refId=5s4mMBV73Na5hZCIEsYqgw%3D%3D&trackingId=XFiEeHtE%2FZfARmDphkiEww%3D%3D&trk=flagship3_search_srp_jobs
PHP Developer,"Ahmedabad, Gujarat, India (On-site)",SetuBridge Technolabs,https://www.linkedin.com/jobs/view/3734950138/?eBP=JOB_SEARCH_ORGANIC&refId=5s4mMBV73Na5hZCIEsYqgw%3D%3D&trackingId=4L9N5F%2FMLYyKZj7QJFo7jw%3D%3D&trk=flagship3_search_srp_jobs
Full Stack PHP Developer,"Hyderabad, Telangana, India (On-site)",I-PAC (Indian Political Action Committee),https://www.linkedin.com/jobs/view/3741226081/?eBP=CwEAAAGLQr-4cKwd_-csCWLPJhq2eVA3G4mtJ8bfM6Fp9pFchtyHD84vx3UVGzfPKlAukk3uU-CfmcHUE5NHkvQXSWnsCWRRXwtH1Zx06b8moN3sdv2nwetXldmrlWUPebudK16VCPQFa4LkIS3AjRfndo7sjI18WOPLHxaJV_wTBwoxaYCD54hG24u7UZmaFt2oA4jG074iou4S7TJ_JNoDwQopbIGwUshbwx4x64RSr6UJP4SNTAQirJ_IHoMEJpfTfQ7fyIZAlQdBqzofcIurolxzPdTKOkGqOvIjMkOHWPhblGXj0YWhSbthtvpfXKyP_1Z9Luhp9vSvYeNiGZyyz8PzVgWfYa8n&refId=5s4mMBV73Na5hZCIEsYqgw%3D%3D&trackingId=vbEV8YboLjfr6Ke1%2F7E8jw%3D%3D&trk=flagship3_search_srp_jobs
Senior Software Engineer - .Net,"Pune, Maharashtra, India (On-site)",Simplify Healthcare,https://www.linkedin.com/jobs/view/3736217387/?eBP=CwEAAAGLQr-4cFqKx8XPH60RqEluVG3RanuAYi8nE0BMjeHQeAels4rEICHk414me8-2jg2VWcOblDKgTCzLWumYf9GmfZkdg7sBEnHMhXd-G9oL-WubQwEAe6BpHMZ8IV0EwTXSskIW_ogoi7cFLPltQpzIxWb76VlHWC2O2JxdutDzQRotqvaH_Cn2Z86gWTioSQdyCn8jKo4dWcI1SBZ1-oUmqtcM8hE3TKLMH6up9bp5geLH63MgrPPXsDDjVD88qFgJzowxy8_0QpvUiGTYGzh2XsEkbS6-5mHyGuS9IJXtwYQ2TNkffnZUHryLXGOX3lAc1LWLM0SnirGkkLL3KBgtiHISJjZTCeDt6-E10U9_sGR21PcH8qAmTyE2g0_E6ARmZDTQkCs&refId=5s4mMBV73Na5hZCIEsYqgw%3D%3D&trackingId=237F2LGkTdXUy51cRks1ug%3D%3D&trk=flagship3_search_srp_jobs
PHP Developer,India (Remote),Supersourcing,https://www.linkedin.com/jobs/view/3736583676/?eBP=CwEAAAGLQr--Oksfw-E44wZlp_sN5aHa-yN11GqycuPMoJl7o7hG2m9w8wpOG8HeoUKpIWS_D2I9qNUg8ykMrIqccuL7vydFRh-CnlqWrhFE1mx8vI2HUCnaD58OZCjp6GVTJQ-pUiaq4j16h0rItLB_Xe5GjFNuDYpQDgvFVFl7cA2S6sRDYFGRTFc-duuvml4fXrbJvIKlLLz_jIrqrNLNcD4fK6nSlP3zJmllIL2ljm34hGzBN1Si53vS31-yFc8p5hp_rdc7AnC8_v3CAEXz4DZY9poSbV7wKMgX-sVdRIg3Ef74gH0inphkyidO9VOrXqiXJyS4J3_SeTEhR_uhx2Ob_IDqHOWG&refId=vmtK0YSoOADcHKfFMxlIWA%3D%3D&trackingId=uzaxU8wozp%2B5olXPcTIoVw%3D%3D&trk=flagship3_search_srp_jobs
PHP Developer,"Bengaluru, Karnataka, India (On-site)",Bytes To Bots consultancy services,https://www.linkedin.com/jobs/view/3733462779/?eBP=CwEAAAGLQr--OubiLh-b8EdctABbHP7zU5_D5jl_2tSqh3YBDGmb4l0SOHZuIjsRtOx8jV6eimtFJ-K1gyYbVkRyEnlqP-U5xqqSnCGwTduqaGeP71YdjPP5PtmoxDG_yCT2kHQRWdG6X-EeDOmDtrW6flobPPAEUaXo7lXcG4atTvyZBRjGH0pNDMNjtHSlr2DZD0IjyZ_cOI1kwhU0hpHTBUK7p2end85068xkDD92fLpRwfl__XN_OZOUj9VkClgZe4O_dxeiQUP0k5bhKhgwbQS1KvqVB8S-yueRZYBGug2naci2RGdAoJa-Ajtpohkv0l5wgChhXLMTNk8ZWgsQVE7tjUVfoN01&refId=vmtK0YSoOADcHKfFMxlIWA%3D%3D&trackingId=Hkks%2FgcUTDKBtvEvkpWycA%3D%3D&trk=flagship3_search_srp_jobs
PHP Developer,"Ahmedabad, Gujarat, India (Hybrid)",Webential,https://www.linkedin.com/jobs/view/3724304300/?eBP=CwEAAAGLQr--OuIOXHMFNGAtTcovr0AJGZU39Z0n6YbvUICxjbgJewHg4c0d5SD1JUAxVe_2fbYkcZY9aESjMzqxFFhVUsrnmTaFevnMpQ2IK7ZX0H-xdCKzfkG90iXnoxZzkE3EwMtDrwnLLszYkwGudbSdWJxl0kBmlVFDUTKdmqsCpUp2hIUCaG85SFXSZ3Gi3YVuhNmE_VdMFmqpm-KnpojSyXypiAyiGJXeyscz-sIENBxnM-V2yyjnH5g9R7URPfhuQcZrs5UUeOzWnDQ1DfPoIqpEkBNzfCKSBdul-dIxhtiHICc3T2lYbpW84YGaW-7I2TKgaEfViB02789I_-vjVvTGJKoR&refId=vmtK0YSoOADcHKfFMxlIWA%3D%3D&trackingId=RA1ujdWLFL%2BVg4VBbvckcQ%3D%3D&trk=flagship3_search_srp_jobs
PHP Developer,"Bangalore Urban, Karnataka, India (Hybrid)",Zomentum,https://www.linkedin.com/jobs/view/3732527372/?eBP=CwEAAAGLQr--Ox-v0LWmlzxJKPNtowGtJuG82sTDCHOfJ5dudzEUa4zW6g9Xf7KmILKgkx6NWC_iwhsE2_yVSXhRTWYUD6lDLO6xghYpt_3KuCQ0wpyq4rwVd7RRAuvHMhJOCWf25fX7IkbbuPM_DM4tJgmxzrEy3gfM3ep7ex9K7UY92apxx-NlMpH4lJAq95tGkg26gTNWE2PimutT-j6Jhc5_5kDgSaFLNuOzWArWK-OAzo8rNqGvykvIppYWP2u2EFhZrNh7tKy9iz379ITN0CUkGsazFPgcQ-KYHqGpos97v3H6hEDFypVRCTsEGidoMUoq9EutUnIPkQfn6Eg87XzlR7hU-Ueo&refId=vmtK0YSoOADcHKfFMxlIWA%3D%3D&trackingId=AgPammNyoyNVtPyEaPnQQg%3D%3D&trk=flagship3_search_srp_jobs
PHP Developer,"Noida, Uttar Pradesh, India (On-site)",Redian Software Global,https://www.linkedin.com/jobs/view/3738010242/?eBP=JOB_SEARCH_ORGANIC&refId=vmtK0YSoOADcHKfFMxlIWA%3D%3D&trackingId=gKMJQHVmQsbYGBpWh0I37A%3D%3D&trk=flagship3_search_srp_jobs
